Fecha,Tipo,Precio,RSI,ADX,Ganancia,Saldo
2026-05-05 20:30:46,LONG,81474.85,58.08,41.93,-14.62,9923.81
2026-05-05 20:35:22,SHORT,76834.06,49.16,47.88,-0.13,9999.87
2026-05-05 20:35:22,SHORT,76782.18,50.46,38.71,8.89,10008.76
2026-05-05 20:35:22,SHORT,76888.08,36.34,43.69,10.64,10019.4
2026-05-05 20:35:22,SHORT,77063.45,49.18,41.37,-9.08,10010.32
2026-05-05 20:35:22,SHORT,76999.62,63.24,43.2,-12.26,9998.06
2026-05-05 20:35:22,SHORT,76858.01,49.42,25.51,-23.38,9974.69
2026-05-05 20:35:22,SHORT,76066.38,44.34,40.1,11.59,9986.28
2026-05-05 20:35:22,SHORT,76125.04,47.38,30.69,-9.62,9976.66
2026-05-05 20:35:22,SHORT,76342.77,48.18,26.22,-5.24,9971.42
2026-05-05 20:35:22,LONG,77083.39,68.35,60.17,3.77,9975.19
2026-05-05 20:35:22,LONG,77031.06,55.98,61.06,1.8,9976.99
2026-05-05 20:35:22,LONG,77064.19,53.29,57.58,-2.58,9974.41
2026-05-05 20:35:22,LONG,77053.64,50.59,56.5,-6.69,9967.72
2026-05-05 20:35:22,LONG,77310.12,57.24,37.1,-22.82,9944.9
2026-05-05 20:35:22,LONG,77162.2,52.44,35.98,1.48,9946.38
2026-05-05 20:35:22,LONG,77178.95,47.67,35.41,3.18,9949.56
2026-05-05 20:35:22,SHORT,76018.33,32.86,69.78,-7.52,9942.05
2026-05-05 20:35:22,SHORT,75563.86,44.09,50.11,56.65,9998.7
2026-05-05 20:35:22,SHORT,75679.7,47.38,42.93,-13.98,9984.71
2026-05-05 20:35:22,SHORT,75676.79,45.48,39.13,8.93,9993.64
2026-05-05 20:35:23,SHORT,75822.88,41.9,38.63,-2.6,9991.04
2026-05-05 20:35:23,SHORT,76091.35,60.97,32.15,-34.31,9956.73
2026-05-05 20:35:23,SHORT,75676.0,49.11,33.01,2.89,9959.62
2026-05-05 20:35:23,SHORT,75753.53,45.3,34.23,-0.87,9958.75
2026-05-05 20:35:23,SHORT,75884.53,48.59,35.4,-7.22,9951.53
2026-05-05 20:35:23,SHORT,76059.43,49.27,54.79,4.56,9956.09
2026-05-05 20:35:23,LONG,76301.24,55.78,29.05,-30.63,9925.46
2026-05-05 20:35:23,LONG,76355.18,51.82,24.75,-13.15,9912.3
2026-05-05 20:35:23,LONG,77066.0,65.99,43.55,-1.26,9911.05
2026-05-05 20:35:23,LONG,77268.55,56.66,30.13,12.41,9923.46
2026-05-05 20:35:23,LONG,78196.74,69.38,71.94,70.34,9993.8
2026-05-05 20:35:23,LONG,78390.33,59.15,67.22,-4.95,9988.84
2026-05-05 20:35:23,LONG,78278.22,48.31,56.83,-4.44,9984.4
2026-05-05 20:35:23,LONG,78250.82,35.28,40.75,-7.06,9977.34
2026-05-05 20:35:23,LONG,78428.53,48.84,21.02,-11.06,9966.27
2026-05-05 20:35:23,LONG,78293.36,51.96,28.14,5.55,9971.82
2026-05-05 20:35:23,LONG,78277.31,62.38,36.23,-7.36,9964.46
2026-05-05 20:35:23,LONG,78292.12,47.45,39.45,-8.02,9956.44
2026-05-05 20:35:23,LONG,78430.08,52.62,52.88,3.35,9959.79
2026-05-05 20:35:23,LONG,78435.01,55.9,54.81,-1.78,9958.01
2026-05-05 20:35:23,LONG,78426.85,59.89,53.9,0.99,9959.0
2026-05-05 20:35:23,LONG,78434.14,50.46,16.21,-2.89,9956.12
2026-05-05 20:35:23,LONG,78689.21,60.99,56.15,6.14,9962.25
2026-05-05 20:35:23,LONG,78573.12,55.55,61.87,-10.08,9952.17
2026-05-05 20:35:23,LONG,78633.17,57.01,64.73,0.33,9952.5
2026-05-05 20:35:23,LONG,78361.03,31.72,62.33,-16.08,9936.42
2026-05-05 20:35:23,LONG,78151.37,52.22,47.83,-7.87,9928.55
2026-05-05 20:35:23,LONG,78430.59,61.69,49.58,25.85,9954.4
2026-05-05 20:35:23,LONG,78408.01,49.57,49.12,-3.78,9950.62
2026-05-05 20:35:23,LONG,78643.99,55.58,52.92,10.45,9961.07
2026-05-05 20:35:23,LONG,78670.01,61.96,50.05,4.44,9965.5
2026-05-05 20:35:23,LONG,78701.77,36.45,38.29,-2.5,9963.0
2026-05-05 20:35:23,LONG,78657.46,47.79,41.93,-52.96,9910.04
2026-05-05 20:35:23,LONG,80079.99,53.26,67.12,6.57,9916.61
2026-05-05 20:35:23,LONG,79918.0,42.92,63.87,-9.48,9907.14
2026-05-05 20:35:23,LONG,78754.85,22.08,41.61,-94.13,9813.01
2026-05-05 20:35:24,LONG,80179.0,51.38,26.6,106.25,9919.26
2026-05-05 20:35:24,LONG,80824.93,62.36,77.32,-18.46,9900.79
2026-05-05 20:35:24,LONG,80855.59,52.9,53.83,3.78,9904.58
2026-05-05 20:35:24,LONG,80842.63,46.78,46.75,-1.43,9903.14
2026-05-05 20:35:24,LONG,81244.87,58.52,44.03,12.03,9915.18
2026-05-05 20:35:24,LONG,81449.23,53.7,46.8,9.61,9924.79
2026-05-05 20:35:24,LONG,81075.79,35.75,39.34,-29.37,9895.42
2026-05-05 20:35:24,LONG,81304.22,55.4,28.2,-9.69,9885.73
2026-05-05 20:35:24,LONG,81474.85,58.08,41.93,-14.54,9871.19
2026-05-05 20:37:04,SHORT,76834.06,49.16,47.88,-0.13,9999.87
2026-05-05 20:37:05,SHORT,76888.08,36.34,43.69,-16.47,9983.4
2026-05-05 20:37:05,SHORT,77063.45,49.18,41.37,-9.05,9974.36
2026-05-05 20:37:05,SHORT,76999.62,63.24,43.2,-12.22,9962.14
2026-05-05 20:37:05,SHORT,76066.38,44.34,40.1,11.58,9973.72
2026-05-05 20:37:05,SHORT,76125.04,47.38,30.69,-9.61,9964.12
2026-05-05 20:37:05,LONG,77011.22,63.08,61.21,-6.53,9957.58
2026-05-05 20:37:05,LONG,77092.66,50.61,59.42,5.57,9963.16
2026-05-05 20:37:05,LONG,77310.12,57.24,37.1,-25.16,9938.0
2026-05-05 20:37:05,SHORT,76018.33,32.86,69.78,-7.51,9930.49
2026-05-05 20:37:05,SHORT,75563.86,44.09,50.11,-4.6,9925.89
2026-05-05 20:37:05,LONG,76301.24,55.78,29.05,-30.53,9895.36
2026-05-05 20:37:05,LONG,77066.0,65.99,43.55,-1.25,9894.1
2026-05-05 20:37:05,LONG,78390.33,59.15,67.22,17.15,9911.25
2026-05-05 20:37:05,LONG,78278.22,48.31,56.83,-4.41,9906.84
2026-05-05 20:37:06,LONG,78430.08,52.62,52.88,3.33,9910.17
2026-05-05 20:37:06,LONG,78435.01,55.9,54.81,-1.77,9908.4
2026-05-05 20:37:06,LONG,78689.21,60.99,56.15,6.11,9914.51
2026-05-05 20:37:06,LONG,78573.12,55.55,61.87,-10.03,9904.47
2026-05-05 20:37:06,LONG,78633.17,57.01,64.73,0.32,9904.8
2026-05-05 20:37:06,LONG,78430.59,61.69,49.58,-6.13,9898.67
2026-05-05 20:37:06,LONG,78408.01,49.57,49.12,-3.76,9894.91
2026-05-05 20:37:06,LONG,78643.99,55.58,52.92,-6.43,9888.48
2026-05-05 20:37:06,LONG,78670.01,61.96,50.05,4.4,9892.88
2026-05-05 20:37:06,LONG,78701.77,36.45,38.29,-2.48,9890.4
2026-05-05 20:37:06,LONG,78657.46,47.79,41.93,-53.32,9837.07
2026-05-05 20:37:06,SHORT,78990.97,35.71,50.95,-17.24,9819.83
2026-05-05 20:37:06,LONG,80824.93,62.36,77.32,-18.28,9801.55
2026-05-05 20:37:06,LONG,81244.87,58.52,44.03,11.91,9813.46
2026-05-05 20:37:06,LONG,81449.23,53.7,46.8,9.51,9822.98
2026-05-05 20:47:36,SHORT,77105.0,60.59,34.46,25.96,10025.96
2026-05-05 20:47:37,LONG,76125.04,47.38,31.76,-28.58,9997.38
2026-05-05 20:47:37,SHORT,77053.64,50.59,52.32,-22.32,9975.06
2026-05-05 20:47:37,SHORT,77310.12,57.24,36.67,42.64,10017.7
2026-05-05 20:47:37,LONG,75924.25,19.82,58.94,-83.58,9934.12
2026-05-05 20:47:37,LONG,75773.61,46.5,35.93,76.77,10010.89
2026-05-05 20:47:37,SHORT,76342.62,51.04,19.42,38.59,10049.48
2026-05-05 20:47:37,SHORT,77004.14,41.35,41.12,25.27,10074.75
2026-05-05 20:47:37,SHORT,77159.42,55.11,28.63,36.6,10111.35
2026-05-05 20:47:37,SHORT,78737.25,86.9,64.13,-126.67,9984.68
2026-05-05 20:47:37,LONG,78327.8,45.9,15.78,30.49,10015.17
2026-05-05 20:47:37,LONG,78392.44,57.2,25.95,31.96,10047.12
2026-05-05 20:47:37,SHORT,78573.12,55.55,62.13,29.78,10076.9
2026-05-05 20:47:37,LONG,78249.42,62.2,46.37,-4.02,10072.88
2026-05-05 20:47:37,SHORT,78668.36,39.95,31.02,24.07,10096.95
2026-05-05 20:47:37,LONG,79246.84,59.88,41.53,63.08,10160.02
2026-05-05 20:47:37,SHORT,79930.0,47.83,25.2,36.24,10196.27
2026-05-05 20:47:38,SHORT,80855.59,52.9,54.39,-5.87,10190.4
2026-05-05 20:47:38,LONG,80822.42,40.5,26.98,29.44,10219.84
2026-05-05 20:47:38,SHORT,81075.79,35.75,38.67,18.51,10238.35
2026-05-05 20:54:44,SHORT,77105.0,60.59,34.46,20.77,10020.77
2026-05-05 20:54:44,LONG,76125.04,47.38,31.76,-22.86,9997.91
2026-05-05 20:54:44,SHORT,77053.64,50.59,52.32,-17.86,9980.06
2026-05-05 20:54:44,SHORT,77310.12,57.24,36.67,34.13,10014.18
2026-05-05 20:54:44,LONG,75924.25,19.82,58.94,-66.84,9947.35
2026-05-05 20:54:44,LONG,75773.61,46.5,35.93,61.5,10008.85
2026-05-05 20:54:44,SHORT,76342.62,51.04,19.42,30.87,10039.71
2026-05-05 20:54:45,SHORT,77004.14,41.35,41.12,20.2,10059.91
2026-05-05 20:54:45,SHORT,77159.42,55.11,28.63,29.23,10089.14
2026-05-05 20:54:45,SHORT,78737.25,86.9,64.13,-101.12,9988.03
2026-05-05 20:54:45,LONG,78327.8,45.9,15.78,24.4,10012.43
2026-05-05 20:54:45,LONG,78392.44,57.2,25.95,25.56,10037.99
2026-05-05 20:54:45,SHORT,78573.12,55.55,62.13,23.8,10061.79
2026-05-05 20:54:45,LONG,78249.42,62.2,46.37,-3.21,10058.57
2026-05-05 20:54:45,SHORT,78668.36,39.95,31.02,19.23,10077.8
2026-05-05 20:54:45,LONG,79246.84,59.88,41.53,50.37,10128.17
2026-05-05 20:54:45,SHORT,79930.0,47.83,25.2,28.9,10157.07
2026-05-05 20:54:45,SHORT,80855.59,52.9,54.39,-4.68,10152.39
2026-05-05 20:54:45,LONG,80822.42,40.5,26.98,23.46,10175.86
2026-05-05 20:54:45,SHORT,81075.79,35.75,38.67,14.74,10190.6
2026-05-05 20:55:28,SHORT,77105.0,60.59,34.46,25.96,10025.96
2026-05-05 20:55:28,LONG,76125.04,47.38,31.76,-28.58,9997.38
2026-05-05 20:55:28,SHORT,77053.64,50.59,52.32,-22.32,9975.06
2026-05-05 20:55:28,SHORT,77310.12,57.24,36.67,42.64,10017.7
2026-05-05 20:55:28,LONG,75924.25,19.82,58.94,-83.58,9934.12
2026-05-05 20:55:28,LONG,75773.61,46.5,35.93,76.77,10010.89
2026-05-05 20:55:28,SHORT,76342.62,51.04,19.42,38.59,10049.48
2026-05-05 20:55:28,SHORT,77004.14,41.35,41.12,25.27,10074.75
2026-05-05 20:55:28,SHORT,77159.42,55.11,28.63,36.6,10111.35
2026-05-05 20:55:28,SHORT,78737.25,86.9,64.13,-126.67,9984.68
2026-05-05 20:55:29,LONG,78327.8,45.9,15.78,30.49,10015.17
2026-05-05 20:55:29,LONG,78392.44,57.2,25.95,31.96,10047.12
2026-05-05 20:55:29,SHORT,78573.12,55.55,62.13,29.78,10076.9
2026-05-05 20:55:29,LONG,78249.42,62.2,46.37,-4.02,10072.88
2026-05-05 20:55:29,SHORT,78668.36,39.95,31.02,24.07,10096.95
2026-05-05 20:55:29,LONG,79246.84,59.88,41.53,63.08,10160.02
2026-05-05 20:55:29,SHORT,79930.0,47.83,25.2,36.24,10196.27
2026-05-05 20:55:29,SHORT,80855.59,52.9,54.39,-5.87,10190.4
2026-05-05 20:55:29,LONG,80822.42,40.5,26.98,29.44,10219.84
2026-05-05 20:55:29,SHORT,81075.79,35.75,38.67,18.51,10238.35
2026-05-05 20:58:08,SHORT,77105.0,60.59,34.46,25.96,10025.96
2026-05-05 20:58:08,LONG,76125.04,47.38,31.76,-28.58,9997.38
2026-05-05 20:58:08,SHORT,77053.64,50.59,52.32,-22.32,9975.06
2026-05-05 20:58:09,SHORT,77310.12,57.24,36.67,42.64,10017.7
2026-05-05 20:58:09,LONG,75975.0,18.77,53.69,-76.94,9940.76
2026-05-05 20:58:09,LONG,75773.61,46.5,35.93,76.82,10017.58
2026-05-05 20:58:09,SHORT,76342.62,51.04,19.42,38.62,10056.2
2026-05-05 20:58:09,SHORT,77004.14,41.35,41.12,25.29,10081.49
2026-05-05 20:58:09,SHORT,77159.42,55.11,28.63,36.62,10118.11
2026-05-05 20:58:09,SHORT,78344.38,82.7,49.4,-75.64,10042.47
2026-05-05 20:58:09,SHORT,78214.36,48.33,44.32,8.38,10050.84
2026-05-05 20:58:09,LONG,78327.8,45.9,15.78,30.69,10081.54
2026-05-05 20:58:09,LONG,78392.44,57.2,25.95,32.17,10113.71
2026-05-05 20:58:09,SHORT,78573.12,55.55,62.13,29.97,10143.68
2026-05-05 20:58:09,LONG,78249.42,62.2,46.37,-4.05,10139.63
2026-05-05 20:58:09,SHORT,78668.36,39.95,31.02,24.23,10163.86
2026-05-05 20:58:09,LONG,79246.84,59.88,41.53,63.49,10227.35
2026-05-05 20:58:09,SHORT,79930.0,47.83,25.2,36.48,10263.84
2026-05-05 20:58:09,SHORT,80855.59,52.9,54.39,-5.91,10257.93
2026-05-05 20:58:10,LONG,80822.42,40.5,26.98,29.64,10287.56
2026-05-05 20:58:10,SHORT,81075.79,35.75,38.67,18.63,10306.2
2026-05-05 21:00:57,SHORT,77105.0,60.59,34.46,23.37,10023.37
2026-05-05 21:00:57,LONG,76125.04,47.38,31.76,-25.72,9997.65
2026-05-05 21:00:58,SHORT,77053.64,50.59,52.32,2.97,10000.62
2026-05-05 21:00:58,SHORT,77310.12,57.24,36.67,38.47,10039.09
2026-05-05 21:00:58,LONG,75975.0,18.77,53.69,-69.39,9969.7
2026-05-05 21:00:58,LONG,75773.61,46.5,35.93,69.34,10039.04
2026-05-05 21:00:58,SHORT,77004.14,41.35,41.12,22.72,10061.76
2026-05-05 21:00:58,SHORT,77159.42,55.11,28.63,32.9,10094.66
2026-05-05 21:00:58,SHORT,78737.25,86.9,64.13,-90.69,10003.97
2026-05-05 21:00:58,LONG,78392.44,57.2,25.95,28.73,10032.7
2026-05-05 21:00:58,SHORT,78573.12,55.55,62.13,26.76,10059.46
2026-05-05 21:00:58,LONG,78249.42,62.2,46.37,1.5,10060.97
2026-05-05 21:00:58,SHORT,78668.36,39.95,31.02,21.64,10082.6
2026-05-05 21:00:58,LONG,79246.84,59.88,41.53,56.69,10139.29
2026-05-05 21:00:58,SHORT,79930.0,47.83,25.2,32.55,10171.85
2026-05-05 21:00:58,SHORT,80855.59,52.9,54.39,-5.27,10166.57
2026-05-05 21:00:59,SHORT,81075.79,35.75,38.67,16.57,10183.15
2026-05-05 21:01:40,SHORT,77105.0,60.59,34.46,25.96,10025.96
2026-05-05 21:01:40,LONG,76125.04,47.38,31.76,-28.58,9997.38
2026-05-05 21:01:40,SHORT,77053.64,50.59,52.32,3.3,10000.68
2026-05-05 21:01:40,SHORT,77310.12,57.24,36.67,42.75,10043.43
2026-05-05 21:01:40,LONG,75975.0,18.77,53.69,-77.13,9966.3
2026-05-05 21:01:40,LONG,75773.61,46.5,35.93,77.02,10043.32
2026-05-05 21:01:40,SHORT,77004.14,41.35,41.12,25.26,10068.57
2026-05-05 21:01:40,SHORT,77159.42,55.11,28.63,36.57,10105.15
2026-05-05 21:01:40,SHORT,78737.25,86.9,64.13,-100.87,10004.28
2026-05-05 21:01:40,LONG,78392.44,57.2,25.95,31.92,10036.2
2026-05-05 21:01:40,SHORT,78573.12,55.55,62.13,29.74,10065.95
2026-05-05 21:01:41,LONG,78249.42,62.2,46.37,1.67,10067.62
2026-05-05 21:01:41,SHORT,78668.36,39.95,31.02,24.06,10091.67
2026-05-05 21:01:41,LONG,79246.84,59.88,41.53,63.04,10154.72
2026-05-05 21:01:41,SHORT,79930.0,47.83,25.2,36.23,10190.94
2026-05-05 21:01:41,SHORT,80855.59,52.9,54.39,-5.87,10185.07
2026-05-05 21:01:41,SHORT,81075.79,35.75,38.67,18.45,10203.52
2026-05-05 21:07:46,SHORT,76342.7,25.16,19.03,124.57,10124.57
2026-05-05 21:07:46,LONG,77079.11,73.39,25.21,104.87,10229.44
2026-05-05 21:07:46,SHORT,77642.0,76.02,24.15,-85.99,10143.45
2026-05-05 21:07:46,SHORT,76924.1,27.13,34.68,103.98,10247.44
2026-05-05 21:07:46,LONG,75975.0,18.77,53.69,-78.7,10168.74
2026-05-05 21:07:46,LONG,75942.49,77.62,31.37,101.42,10270.16
2026-05-05 21:07:46,SHORT,77763.04,68.64,35.31,-75.13,10195.03
2026-05-05 21:07:46,SHORT,78737.25,86.9,64.13,-101.76,10093.26
2026-05-05 21:07:46,LONG,78806.68,86.94,21.24,85.71,10178.98
2026-05-05 21:07:46,SHORT,78236.45,27.81,58.14,62.5,10241.47
2026-05-05 21:07:46,SHORT,79769.43,62.82,21.6,-118.53,10122.95
2026-05-05 21:07:47,LONG,80216.16,77.34,36.8,187.83,10310.78
2026-05-05 21:07:47,SHORT,80809.05,78.84,13.67,-90.93,10219.85
2026-05-05 21:07:47,SHORT,80926.79,26.62,45.85,37.26,10257.11
2026-05-05 21:11:49,SHORT,76342.7,25.16,19.03,124.57,10124.57
2026-05-05 21:11:50,LONG,78806.68,86.94,21.24,85.98,10210.55
2026-05-05 21:14:04,SHORT,76288.89,24.71,22.89,131.53,10131.53
2026-05-05 21:14:05,LONG,78806.68,86.94,21.24,86.04,10217.57
2026-05-05 21:15:24,LONG,79920.01,77.98,22.01,24.34,10024.34
2026-05-05 21:15:24,LONG,80308.99,77.82,42.37,35.57,10059.91
2026-05-05 23:33:02,SHORT,76288.89,24.71,22.89,131.53,10131.53
2026-05-05 23:33:02,LONG,78806.68,86.94,21.24,93.07,10224.6
2026-05-05 23:36:54,SHORT,76342.7,25.16,19.03,124.57,10124.57
2026-05-05 23:36:55,LONG,78806.68,86.94,21.24,93.01,10217.58
2026-05-05 23:36:55,LONG,78514.83,75.83,38.15,30.56,10248.14
2026-05-05 23:36:55,LONG,81222.9,72.25,25.67,80.53,10328.67
2026-05-05 23:39:36,SHORT,76342.7,25.16,19.03,124.57,10124.57
2026-05-05 23:41:21,SHORT,76342.7,25.16,19.03,124.57,10124.57
2026-05-05 23:41:21,LONG,78806.68,86.94,21.24,93.01,10217.58
2026-05-05 23:41:21,LONG,78514.83,75.83,38.15,30.56,10248.14
2026-05-05 23:41:22,LONG,81307.68,87.49,26.69,91.32,10339.45
2026-05-05 23:50:38,SHORT,76229.0,13.63,27.65,139.28,10139.28
2026-05-05 23:50:38,LONG,78806.68,86.94,21.24,93.14,10232.42
2026-05-05 23:50:38,LONG,78514.83,75.83,38.15,30.61,10263.03
2026-05-05 23:50:39,LONG,81307.68,87.49,26.69,91.45,10354.47
2026-05-05 23:53:42,SHORT,76229.0,13.63,27.65,139.28,10139.28
2026-05-05 23:53:43,LONG,78806.68,86.94,21.24,93.14,10232.42
2026-05-05 23:53:43,LONG,78514.83,75.83,38.15,30.61,10263.03
2026-05-05 23:53:43,LONG,81307.68,87.49,26.69,91.45,10354.47
2026-05-06 00:00:25,SHORT,61708.31,81.93,38.71,-91.3,9908.7
2026-05-06 00:00:29,LONG,66252.53,24.07,21.9,-90.49,9818.21
2026-05-06 00:00:30,SHORT,67250.0,70.26,38.18,-80.84,9737.36
2026-05-06 00:00:30,LONG,69668.03,26.33,33.0,-75.61,9661.76
2026-05-06 00:00:31,LONG,69072.01,74.43,24.9,73.58,9735.33
2026-05-06 00:00:31,LONG,69348.5,78.01,38.23,66.11,9801.44
2026-05-06 00:00:31,LONG,68614.11,15.33,30.46,-91.41,9710.04
2026-05-06 00:00:32,SHORT,68150.01,23.25,40.7,80.64,9790.68
2026-05-06 00:00:32,LONG,67759.01,36.41,38.06,-78.06,9712.62
2026-05-06 00:00:32,SHORT,67441.18,21.12,50.96,59.13,9771.75
2026-05-06 00:00:33,LONG,71366.17,74.87,51.03,67.83,9839.58
2026-05-06 00:00:34,LONG,70004.84,74.19,17.57,71.47,9911.05
2026-05-06 00:00:34,LONG,68103.49,21.28,35.5,-104.33,9806.72
2026-05-06 00:00:35,SHORT,65323.86,21.37,22.39,272.22,10078.94
2026-05-06 00:00:35,SHORT,66716.31,73.6,36.57,-86.53,9992.41
2026-05-06 00:00:36,LONG,63792.0,29.1,22.9,-79.81,9912.6
2026-05-06 00:00:37,SHORT,61183.69,78.8,65.07,-82.94,9829.66
2026-05-06 00:00:37,SHORT,60760.42,21.8,33.67,-16.61,9813.05
2026-05-06 00:00:38,LONG,63339.77,74.13,41.87,70.18,9883.23
2026-05-06 00:00:38,LONG,62924.0,77.38,23.74,6.7,9889.94
2026-05-06 00:00:38,SHORT,55648.0,77.43,38.16,-76.29,9813.65
2026-05-06 00:00:39,SHORT,56235.98,13.91,27.28,171.92,9985.57
2026-05-06 00:00:39,SHORT,56258.02,69.06,23.35,-84.65,9900.92
2026-05-06 00:00:39,LONG,57889.1,83.65,39.14,53.84,9954.76
2026-05-06 00:00:40,LONG,60750.0,80.04,36.79,161.87,10116.62
2026-05-06 00:00:40,LONG,63430.01,15.93,26.74,-81.79,10034.83
2026-05-06 00:00:40,LONG,64392.03,42.18,33.29,-102.82,9932.01
2026-05-06 00:00:41,SHORT,64631.95,70.55,38.94,-95.25,9836.76
2026-05-06 00:00:41,LONG,67078.53,74.59,28.54,101.12,9937.88
2026-05-06 00:00:41,LONG,66276.01,27.2,22.66,-90.04,9847.83
2026-05-06 00:00:41,LONG,67080.48,28.0,74.52,-79.44,9768.39
2026-05-06 00:00:41,SHORT,66752.04,62.2,37.58,-76.1,9692.29
2026-05-06 00:00:42,LONG,68160.01,75.84,48.87,71.92,9764.2
2026-05-06 00:00:42,SHORT,68600.02,69.69,22.64,-97.76,9666.45
2026-05-06 00:00:43,SHORT,64760.0,77.26,38.84,-80.07,9586.38
2026-05-06 00:00:43,SHORT,60879.0,16.58,39.6,192.42,9778.8
2026-05-06 00:00:44,LONG,56215.89,24.01,15.73,-85.89,9692.91
2026-05-06 00:00:44,LONG,59818.62,38.03,29.96,-87.88,9605.04
2026-05-06 00:00:44,LONG,60027.88,33.67,48.69,-85.44,9519.59
2026-05-06 00:00:45,SHORT,59181.08,77.74,47.57,-72.07,9447.52
2026-05-06 00:00:46,LONG,59658.0,30.7,30.49,-119.77,9327.75
2026-05-06 00:00:46,LONG,60186.48,19.64,43.62,-96.88,9230.87
2026-05-06 00:00:46,LONG,63124.69,92.1,37.78,362.14,9593.02
2026-05-06 00:00:47,SHORT,58758.6,23.66,53.07,229.71,9822.73
2026-05-06 00:00:47,SHORT,59797.23,56.31,40.13,-75.69,9747.04
2026-05-06 00:00:47,LONG,59235.85,21.15,33.94,-124.14,9622.91
2026-05-06 00:00:48,LONG,59218.98,74.49,25.47,70.54,9693.45
2026-05-06 00:00:48,SHORT,55568.0,21.82,53.63,160.07,9853.52
2026-05-06 00:00:48,SHORT,54787.01,73.54,35.28,-90.21,9763.31
2026-05-06 00:00:48,SHORT,53687.0,23.67,48.78,122.65,9885.96
2026-05-06 00:00:49,LONG,57932.0,76.33,40.26,231.22,10117.18
2026-05-06 00:00:49,LONG,56655.13,26.23,45.49,-80.23,10036.95
2026-05-06 00:00:49,LONG,58387.99,75.27,17.81,102.11,10139.06
2026-05-06 00:00:49,LONG,59034.37,76.13,19.42,212.28,10351.34
2026-05-06 00:00:49,LONG,59629.99,33.51,42.13,-81.29,10270.05
2026-05-06 00:00:49,LONG,59427.99,35.83,16.6,-88.6,10181.45
2026-05-06 00:00:50,SHORT,59739.32,64.81,50.35,-113.62,10067.83
2026-05-06 00:00:50,LONG,59654.77,20.27,31.56,-80.0,9987.84
2026-05-06 00:00:50,LONG,62738.05,25.34,21.29,-79.47,9908.37
2026-05-06 00:00:50,LONG,62580.0,25.32,24.63,-76.22,9832.15
2026-05-06 00:00:51,LONG,63435.01,38.87,42.8,-78.13,9754.02
2026-05-06 00:00:51,LONG,65486.01,76.97,24.2,116.81,9870.83
2026-05-06 00:00:52,LONG,65817.98,76.15,26.13,8.1,9878.93
2026-05-06 00:00:52,SHORT,60919.99,22.6,31.5,96.81,9975.74
2026-05-06 00:00:53,LONG,62291.21,77.25,60.49,46.86,10022.6
2026-05-06 00:00:53,LONG,63677.98,81.43,26.04,221.19,10243.78
2026-05-06 00:00:53,LONG,64200.06,79.87,51.28,183.54,10427.32
2026-05-06 00:00:53,LONG,62471.08,29.23,37.59,-119.94,10307.38
2026-05-06 00:00:53,SHORT,59170.0,21.45,46.33,332.74,10640.13
2026-05-06 00:00:53,SHORT,61086.0,65.53,39.75,-89.13,10551.0
2026-05-06 00:00:54,LONG,62950.01,76.41,39.58,90.44,10641.44
2026-05-06 00:00:54,LONG,62249.6,33.7,34.06,-118.09,10523.35
2026-05-06 00:00:54,LONG,67658.0,81.62,25.22,363.33,10886.68
2026-05-06 00:00:54,LONG,67482.63,76.82,29.6,204.32,11091.0
2026-05-06 00:00:55,LONG,68235.28,75.47,27.12,-27.39,11063.6
2026-05-06 00:00:55,LONG,68759.99,74.44,23.61,79.06,11142.66
2026-05-06 00:00:55,SHORT,66828.01,22.72,44.2,155.53,11298.19
2026-05-06 00:00:56,LONG,67332.0,80.09,36.91,80.97,11379.17
2026-05-06 00:00:57,SHORT,70636.0,73.15,57.9,-104.37,11274.79
2026-05-06 00:00:58,LONG,74272.01,77.06,37.03,138.47,11413.27
2026-05-06 00:00:58,LONG,74640.0,24.5,8.6,-85.98,11327.29
2026-05-06 00:00:58,LONG,76742.26,75.55,24.36,159.9,11487.19
2026-05-06 00:00:58,LONG,76618.86,78.29,34.27,50.99,11538.18
2026-05-06 00:00:59,LONG,89691.99,30.63,40.49,-118.16,11420.02
2026-05-06 00:01:00,LONG,98280.01,86.63,27.92,252.26,11672.28
2026-05-06 00:01:01,LONG,97517.83,17.86,31.99,-101.19,11571.09
2026-05-06 00:01:02,LONG,96976.03,79.06,33.05,141.44,11712.53
2026-05-06 00:01:02,LONG,97019.68,75.44,39.66,38.63,11751.16
2026-05-06 00:01:02,SHORT,96718.02,75.7,23.89,-100.45,11650.71
2026-05-06 00:01:03,LONG,95203.5,39.01,52.1,-97.97,11552.74
2026-05-06 00:01:03,LONG,100179.24,23.89,49.55,-135.48,11417.25
2026-05-06 00:01:04,SHORT,94596.88,16.85,23.54,383.79,11801.04
2026-05-06 00:01:04,LONG,101530.24,75.5,16.21,36.57,11837.62
2026-05-06 00:01:05,LONG,105527.35,27.17,27.37,-117.29,11720.33
2026-05-06 00:01:05,SHORT,100373.21,19.54,27.2,519.47,12239.8
2026-05-06 00:01:05,SHORT,97805.44,58.16,14.01,-93.32,12146.48
2026-05-06 00:01:06,LONG,98910.97,74.67,14.59,128.37,12274.85
2026-05-06 00:01:06,LONG,93980.01,31.02,39.1,-113.57,12161.28
2026-05-06 00:01:07,LONG,96893.04,76.5,24.57,55.6,12216.88
2026-05-06 00:01:07,LONG,98123.44,74.77,10.84,34.14,12251.02
